2024-09-01 04:29:30+00:00,21.2,810.7,2.4,95.08,16.05,0.10,0.1
2024-09-01 04:31:23+00:00,21.2,810.7,2.4,95.08,16.05,-0.04,0.4
2024-09-01 04:31:42+00:00,19.2,790.9,2.6,95.08,16.05,-0.04,0.4
2024-09-01 04:34:31+00:00,19.2,790.9,2.6,95.08,15.88,-0.04,0.4
2024-09-01 04:35:42+00:00,17.5,739.2,2.3,95.08,15.88,-0.04,0.4
2024-09-01 04:39:29+00:00,17.5,739.2,2.3,95.23,15.86,-0.04,0.4
2024-09-01 04:39:42+00:00,3.7,531.3,0.6,95.23,15.86,-0.04,0.4
2024-09-01 04:43:42+00:00,18.6,778.8,2.3,95.23,15.86,-0.04,0.4
2024-09-01 04:44:28+00:00,18.6,778.8,2.3,95.62,15.99,-0.04,0.4
2024-09-01 04:46:24+00:00,18.6,778.8,2.3,95.62,15.99,-0.38,0.7
2024-09-01 04:47:42+00:00,18.6,777.7,2.5,95.62,15.99,-0.38,0.7
2024-09-01 04:49:27+00:00,18.6,777.7,2.5,95.77,16.08,-0.38,0.7
2024-09-01 04:51:42+00:00,17.0,756.8,2.8,95.77,16.08,-0.38,0.7
2024-09-01 04:54:30+00:00,17.0,756.8,2.8,95.82,16.03,-0.38,0.7
2024-09-01 04:55:42+00:00,21.8,838.2,2.8,95.82,16.03,-0.38,0.7
2024-09-01 04:59:30+00:00,21.8,838.2,2.8,96.01,16.43,-0.38,0.7
2024-09-01 04:59:42+00:00,24.9,871.2,3.5,96.01,16.43,-0.38,0.7
2024-09-01 05:01:26+00:00,24.9,871.2,3.5,96.01,16.43,-0.28,1.30
2024-09-01 05:03:42+00:00,22.2,825.0,3.5,96.01,16.43,-0.28,1.30
2024-09-01 05:04:33+00:00,22.2,825.0,3.5,95.85,16.46,-0.28,1.30
2024-09-01 05:07:42+00:00,19.6,787.6,3.3,95.85,16.46,-0.28,1.30
2024-09-01 05:09:30+00:00,19.6,787.6,3.3,95.80,16.40,-0.28,1.30
2024-09-01 05:11:42+00:00,17.8,766.7,2.9,95.80,16.40,-0.28,1.30
2024-09-01 05:14:28+00:00,17.8,766.7,2.9,95.73,16.21,-0.28,1.30
2024-09-01 05:15:42+00:00,17.5,722.7,2.3,95.73,16.21,-0.28,1.30
2024-09-01 05:16:25+00:00,17.5,722.7,2.3,95.73,16.21,-0.89,-0.14
2024-09-01 05:19:28+00:00,17.5,722.7,2.3,95.89,16.35,-0.89,-0.14
2024-09-01 05:19:42+00:00,5.2,544.5,0.7,95.89,16.35,-0.89,-0.14
2024-09-01 05:23:42+00:00,18.3,765.6,2.6,95.89,16.35,-0.89,-0.14
2024-09-01 05:24:29+00:00,18.3,765.6,2.6,95.94,16.46,-0.89,-0.14
2024-09-01 05:27:42+00:00,21.6,794.2,3.1,95.94,16.46,-0.89,-0.14
2024-09-01 05:29:32+00:00,21.6,794.2,3.1,96.17,16.84,-0.89,-0.14
2024-09-01 05:31:26+00:00,21.6,794.2,3.1,96.17,16.84,-1.12,0.42
2024-09-01 05:31:42+00:00,25.6,829.4,3.3,96.17,16.84,-1.12,0.42
2024-09-01 05:34:31+00:00,25.6,829.4,3.3,96.11,17.10,-1.12,0.42
2024-09-01 05:35:42+00:00,30.7,921.8,3.7,96.11,17.10,-1.12,0.42
2024-09-01 05:39:28+00:00,30.7,921.8,3.7,95.86,17.3,-1.12,0.42
2024-09-01 05:39:42+00:00,28.3,892.1,4.1,95.86,17.3,-1.12,0.42
